"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"ST-ANICET","QC","Normales","Température","Maximum extrême le plus bas (°C)","-23,0","-22,0","-17,0","-4,0","4,5","11,5","16,0","14,0","6,0","2,2","-8,0","-21,0","",""
"ST-ANICET","QC","Normales","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","1992/01/16","2016/02/13","2007/03/06","1995/04/05","2010/05/09","2006/06/10","2017/07/24","1994/08/31","1992/09/30","2018/10/25","1995/11/29","1993/12/27",""," "
"ST-ANICET","QC","Normales","Température","Minimum extrême le plus élevé (°C)","6,5","7,0","9,0","18,0","21,5","24,0","26,0","25,0","22,0","20,0","12,0","9,0","",""
"ST-ANICET","QC","Normales","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2007/01/05","1994/02/20","2012/03/22","2002/04/17","2020/05/28","2005/06/25","2001/07/24","2001/08/10","2018/09/03","2002/10/02","2001/11/02","2001/12/06",""," "
"ST-ANICET","QC","Normales","Température","Minimum extrême (°C)","-34,0","-38,0","-29,0","-13,5","-2,0","2,8","6,0","6,0","-2,0","-7,0","-18,0","-29,0","",""
"ST-ANICET","QC","Normales","Température","Minimum extrême (°C) (aaaa/mm/jj)","1994/01/27","1993/02/07","2014/03/06","1995/04/05","2005/05/13","2020/06/01","1992/07/02","1991/08/25","1991/09/30","1992/10/31","2018/11/23","1993/12/27",""," "
"ST-ANICET","QC","Long terme","Température","Moyenne extrême la plus élevée (°C)","9,8","10,5","17,5","23,5","27,0","28,5","29,5","29,3","27,3","23,4","17,5","12,5","",""
"ST-ANICET","QC","Long terme","Température","Moyenne extrême la plus élevée (°C) (aaaa/mm/jj)","2007/01/06","1994/02/20","2012/03/21","2002/04/17","2010/05/26","2005/06/25","2011/07/21","1988/08/04","2007/09/07","1979/10/22","1975/11/08","2001/12/06",""," "
"ST-ANICET","QC","Long terme","Température","Moyenne extrême la plus basse (°C)","-28,9","-27,5","-22,0","-8,8","-1,1","8,4","12,5","10,3","4,0","-2,3","-10,9","-25,0","",""
"ST-ANICET","QC","Long terme","Température","Moyenne extrême la plus basse (°C) (aaaa/mm/jj)","1968/01/08","1993/02/07","1984/03/09","1982/04/07","1978/05/01","1972/06/10","1963/07/09","1976/08/31","1992/09/30","1962/10/30","1977/11/28","1989/12/29",""," "
"ST-ANICET","QC","Long terme","Température","Maximum extrême (°C)","17,5","15,5","27,0","31,0","36,0","35,0","36,0","35,5","34,0","29,5","25,0","20,0","",""
"ST-ANICET","QC","Long terme","Température","Maximum extrême (°C) (aaaa/mm/jj)","1996/01/19","2017/02/23","2012/03/21","2012/04/16","2020/05/27","2020/06/22","2020/07/09","2001/08/08","2002/09/09","2007/10/19","2020/11/10","2015/12/24",""," "
"ST-ANICET","QC","Long terme","Température","Maximum extrême le plus bas (°C)","-27,2","-22,8","-17,0","-5,0","1,7","11,1","16,0","14,0","5,0","0,6","-8,0","-22,2","",""
"ST-ANICET","QC","Long terme","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","1968/01/08","1962/02/01","1989/03/07","1964/04/04","1978/05/01","1977/06/07","1981/07/29","1994/08/31","1963/09/29","1962/10/29","1995/11/29","1968/12/25",""," "
"ST-ANICET","QC","Long terme","Température","Minimum extrême le plus élevé (°C)","6,5","7,0","9,0","18,0","21,5","24,0","26,0","25,0","22,2","20,0","13,3","9,0","",""
"ST-ANICET","QC","Long terme","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2007/01/05","1994/02/20","2012/03/22","2002/04/17","2020/05/28","2005/06/25","2001/07/24","2001/08/10","1961/09/11","2002/10/02","1975/11/08","2001/12/06",""," "
"ST-ANICET","QC","Long terme","Température","Minimum extrême (°C)","-37,2","-38,0","-32,5","-14,5","-3,9","1,0","5,0","2,2","-2,8","-7,8","-20,6","-32,2","",""
"ST-ANICET","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","1976/01/24","1993/02/07","1984/03/09","1982/04/07","1966/05/07","1986/06/03","1961/07/05","1965/08/31","1978/09/26","1972/10/20","1978/11/29","1975/12/20",""," "
"ST-ANICET","QC","Normales","Précipitation","Chute de pluie (mm)","28,6","18,3","32,1","87,1","89,7","104,9","100,4","89,1","99,2","109,6","71,7","41,2","871,8","C"
"ST-ANICET","QC","Normales","Précipitation","Chute de neige (cm)","44,1","41,1","32,7","7,6","0,0","0,0","0,0","0,0","0,0","0,8","10,4","33,8","170,4","C"
"ST-ANICET","QC","Normales","Précipitation","Précipitation (mm)","73,2","59,4","66,5","97,0","89,7","104,9","100,4","89,1","99,2","109,3","81,1","77,0","1046,6","C"
"ST-ANICET","QC","Normales","Précipitation","Couverture de neige moyenne (cm)","20","31","26","4","0","0","0","0","0","0","1","9","8","A"
"ST-ANICET","QC","Normales","Précipitation","Couverture de neige médiane (cm)","21","31","24","0","0","0","0","0","0","0","0","9","7","A"
"ST-ANICET","QC","Normales","Précipitation","Couverture de neige, fin de mois (cm)","24","31","14","0","0","0","0","0","0","0","2","15","7","A"
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de pluie (mm)","37,0","44,8","32,6","47,7","71,0","79,1","56,7","87,4","81,3","63,2","74,6","35,7","",""
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1996/01/18","2016/02/24","2011/03/05","2019/04/19","2008/05/31","2002/06/11","1995/07/23","2005/08/31","2010/09/30","2019/10/31","1996/11/08","2006/12/01",""," "
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de neige (cm)","27,0","25,0","49,0","25,0","0,0","0,0","0,0","0,0","0,0","12,0","19,0","30,6","",""
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","2019/01/20","2017/02/12","2017/03/14","2000/04/09","1991/05/01","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1993/10/31","2019/11/11","2003/12/14",""," "
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","37,0","44,8","49,0","47,7","71,0","79,1","56,7","87,4","81,3","63,2","74,6","35,7","",""
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1996/01/18","2016/02/24","2017/03/14","2019/04/19","2008/05/31","2002/06/11","1995/07/23","2005/08/31","2010/09/30","2019/10/31","1996/11/08","2006/12/01",""," "
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm)","80","95","126","90","0","0","0","0","0","8","18","80","",""
"ST-ANICET","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","1994/01/28","2000/02/19","1993/03/14","2001/04/01","1991/05/01","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1997/10/22","2019/11/12","2007/12/20",""," "
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm)","37,0","44,8","32,8","47,7","71,0","79,1","56,7","87,4","81,3","63,2","74,6","35,7","",""
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1996/01/18","2016/02/24","1977/03/13","2019/04/19","2008/05/31","2002/06/11","1995/07/23","2005/08/31","2010/09/30","2019/10/31","1996/11/08","2006/12/01",""," "
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de neige (cm)","33,0","53,3","49,0","25,0","2,5","0,0","0,0","0,0","0,0","12,0","25,4","40,6","",""
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","1966/01/23","1972/02/19","2017/03/14","2000/04/09","1978/05/01","1961/06/01","1961/07/01","1961/08/01","1961/09/01","1993/10/31","1965/11/18","1969/12/26",""," "
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","37,0","53,3","49,0","47,7","71,0","79,1","56,7","87,4","81,3","63,2","74,6","40,6","",""
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1996/01/18","1972/02/19","2017/03/14","2019/04/19","2008/05/31","2002/06/11","1995/07/23","2005/08/31","2010/09/30","2019/10/31","1996/11/08","1969/12/26",""," "
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm)","80","100","126","90","0","0","0","0","0","8","23","80","",""
"ST-ANICET","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","1994/01/28","1987/02/13","1993/03/14","2001/04/01","1981/05/01","1981/06/01","1981/07/01","1980/08/01","1980/09/01","1997/10/22","1986/11/22","2007/12/20",""," "
"ST-ANICET","QC","Normales","Jours avec ...","Pluie verglaçante ou bruine verglaçante","2,1","1,5","0,77","0,23","0,0","0,0","0,0","0,0","0,0","0,0","0,50","1,9","6,9","A"
"ST-ANICET","QC","Normales","Jours avec ...","Orages","0,03","0,07","0,43","0,70","2,3","4,3","6,3","4,5","2,2","0,67","0,20","0,0","21,7","A"
"ST-ANICET","QC","Normales","Jours avec ...","Grêle","0,0","0,0","0,03","0,23","0,24","0,13","0,13","0,07","0,17","0,10","0,0","0,0","1,1","A"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","0,50","0,08","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,08","0,66","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","7,4","3,8","0,72","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,7","14,6","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","22,4","18,7","10,0","0,81","0,0","0,0","0,0","0,0","0,0","0,0","4,0","16,8","72,7","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","8,6","9,5","21,0","29,2","31,0","30,0","31,0","31,0","30,0","31,0","26,0","14,2","292,6","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,79","0,38","3,4","16,0","29,7","30,0","31,0","31,0","29,6","22,2","6,7","1,2","202,0","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,24","2,5","13,2","24,2","29,8","28,8","17,3","4,3","0,42","0,0","120,9","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,04","0,78","2,7","3,9","2,2","1,0","0,0","0,0","0,0","10,6","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,04","0,0","0,04","0,13","0,0","0,0","0,0","0,0","0,21","C"
"ST-ANICET","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,08","1,4","3,3","1,8","0,40","0,0","0,0","0,0","6,9","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,72","9,8","24,1","29,9","27,3","16,5","3,7","0,36","0,0","112,5","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","1,1","1,3","4,8","18,5","30,4","30,0","31,0","31,0","29,7","25,5","12,0","3,0","218,3","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,7","28,0","29,6","17,2","2,3","0,0","0,0","0,0","1,0","9,4","22,8","30,1","171,1","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","29,9","27,0","26,2","11,5","0,60","0,0","0,0","0,0","0,32","5,5","18,0","28,0","147,0","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","27,6","25,0","20,3","4,2","0,0","0,0","0,0","0,0","0,0","1,9","10,4","22,6","111,8","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","18,3","16,4","7,4","0,08","0,0","0,0","0,0","0,0","0,0","0,0","1,3","9,9","53,4","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","6,4","3,8","0,92","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","12,5","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,33","0,12","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,45","C"
"ST-ANICET","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 0,2 mm","5,0","4,2","7,8","14,4","15,0","14,5","14,4","13,4","14,5","15,6","13,5","7,7","140,1","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 5 mm","1,9","1,2","2,0","5,7","5,5","5,5","5,9","5,2","5,7","5,8","4,6","2,8","51,8","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 10 mm","0,79","0,48","0,81","3,0","3,1","3,3","3,2","3,1","3,3","3,2","2,3","1,4","27,9","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 25 mm","0,17","0,07","0,12","0,56","0,59","1,0","1,0","0,59","0,83","1,0","0,28","0,08","6,4","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 50 mm","0,0","0,0","0,0","0,0","0,0","0,09","0,11","0,04","0,13","0,23","0,04","0,0","0,64","C"
"ST-ANICET","QC","Normales","Jours avec pluie","Jours avec pluie >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST-ANICET","QC","Normales","Jours avec neige","Jours avec neige >= 0,2 cm","13,3","10,7","7,6","1,7","0,0","0,0","0,0","0,0","0,0","0,21","3,6","9,9","47,0","C"
"ST-ANICET","QC","Normales","Jours avec neige","Jours avec neige >= 5 cm","3,2","3,0","2,1","0,37","0,0","0,0","0,0","0,0","0,0","0,07","0,75","2,2","11,7","C"
"ST-ANICET","QC","Normales","Jours avec neige","Jours avec neige >= 10 cm","0,72","1,2","1,0","0,27","0,0","0,0","0,0","0,0","0,0","0,03","0,18","0,63","4,0","C"
"ST-ANICET","QC","Normales","Jours avec neige","Jours avec neige >= 25 cm","0,04","0,0","0,11","0,03","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,07","0,25","C"
"ST-ANICET","QC","Normales","Jours avec neige","Jours avec neige >= 40 cm","0,0","0,0","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","16,5","13,6","13,6","14,7","15,0","14,5","14,4","13,4","14,5","15,5","15,4","16,3","177,4","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","13,0","11,4","11,2","12,0","11,8","11,3","11,1","10,4","11,1","11,7","12,6","13,6","141,0","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","5,2","4,5","4,5","6,2","5,5","5,5","5,9","5,2","5,7","5,8","5,2","5,1","64,2","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","1,7","1,8","2,0","3,4","3,1","3,3","3,2","3,1","3,3","3,2","2,4","2,1","32,6","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","0,25","0,08","0,24","0,70","0,59","1,0","1,0","0,59","0,83","1,0","0,32","0,17","6,9","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","0,0","0,0","0,0","0,0","0,0","0,09","0,11","0,04","0,13","0,24","0,04","0,0","0,65","C"
"ST-ANICET","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 1 cm","29,9","27,6","23,2","4,5","0,0","0,0","0,0","0,0","0,0","0,14","5,4","19,2","110,0","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 5 cm","26,8","25,4","20,7","3,3","0,0","0,0","0,0","0,0","0,0","0,04","2,6","13,6","92,5","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 10 cm","22,4","23,4","18,8","2,8","0,0","0,0","0,0","0,0","0,0","0,0","1,1","11,2","79,8","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 20 cm","13,8","16,6","15,1","2,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,5","53,1","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 30 cm","8,0","10,7","11,7","1,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","34,5","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 50 cm","3,1","4,3","7,3","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,1","16,8","C"
"ST-ANICET","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 100 cm","0,0","0,0","0,74","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,74","C"
"ST-ANICET","QC","Normales","Vent","Vitesse horaire moyenne du vent (km/h)","12,9","12,9","12,6","12,7","11,2","9,6","8,5","7,6","7,9","10,0","11,4","12,3","10,8","C"
"ST-ANICET","QC","Normales","Vent","Direction dominante du vent","O","O","O","O","O","SO","SO","SO","SO","O","O","O","O","C"
"ST-ANICET","QC","Normales","Vent","Jours avec vitesse des rafales de vent >= 90 km/h","0,14","0,05","0,0","0,05","0,05","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,29","D"
"ST-ANICET","QC","Normales","Vent","Vitesse extrême du vent (km/h)","56,0","63,0","56,0","61,0","63,0","48,0","35,0","41,0","41,0","48,0","59,0","52,0","",""
"ST-ANICET","QC","Normales","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","2008/01/09 11:00","2001/02/10 05:00","2002/03/10 16:00","2004/04/19 13:00","1998/05/31 14:00","2011/06/01 15:00","2013/07/19 12:00","1996/08/25 12:00","2005/09/29 12:00","1998/10/18 18:00","1998/11/23 22:00","1998/12/01 02:00",""," "
"ST-ANICET","QC","Normales","Vent","Direction de la vitesse extrême du vent","SO","SO","O","SO","SO","SO","O","SO","O","SO","O","SO","",""
"ST-ANICET","QC","Normales","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","2008/01/09 11:00","2001/02/10 05:00","2002/03/10 16:00","2004/04/19 13:00","1998/05/31 14:00","2011/06/01 15:00","2013/07/19 12:00","1996/08/25 12:00","2005/09/29 12:00","1998/10/18 18:00","1998/11/23 22:00","1998/12/01 02:00",""," "
"ST-ANICET","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h)","96,0","91,0","89,0","93,0","96,0","83,0","70,0","63,0","85,0","82,0","86,0","89,0","",""
"ST-ANICET","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","1996/01/27","1997/02/22","2002/03/09","2004/04/19","1998/05/31","2011/06/01","2012/07/31","1994/08/28","1998/09/08","2006/10/29","2019/11/01","2008/12/28",""," "
"ST-ANICET","QC","Normales","Vent","Direction des rafales de vent extrême","O","SO","SO","SO","SO","SO","NO","SO","S","O","O","SO","",""
"ST-ANICET","QC","Normales","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","1996/01/27","1997/02/22","2002/03/09","2004/04/19","1998/05/31","2011/06/01","2012/07/31","1994/08/28","1998/09/08","2006/10/29","2019/11/01","2008/12/28",""," "
"ST-ANICET","QC","Long terme","Vent","Vitesse extrême du vent (km/h)","56,0","63,0","56,0","61,0","63,0","48,0","35,0","41,0","41,0","48,0","59,0","52,0","",""
"ST-ANICET","QC","Long terme","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","2008/01/09 11:00","2001/02/10 05:00","2002/03/10 16:00","2004/04/19 13:00","1998/05/31 14:00","2011/06/01 15:00","2013/07/19 12:00","1996/08/25 12:00","2005/09/29 12:00","1998/10/18 18:00","1998/11/23 22:00","1998/12/01 02:00",""," "
"ST-ANICET","QC","Long terme","Vent","Direction de la vitesse extrême du vent","SO","SO","O","SO","SO","SO","O","SO","O","SO","O","SO","",""
"ST-ANICET","QC","Long terme","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","2008/01/09 11:00","2001/02/10 05:00","2002/03/10 16:00","2004/04/19 13:00","1998/05/31 14:00","2011/06/01 15:00","2013/07/19 12:00","1996/08/25 12:00","2005/09/29 12:00","1998/10/18 18:00","1998/11/23 22:00","1998/12/01 02:00",""," "
"ST-ANICET","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h)","96,0","91,0","89,0","93,0","96,0","83,0","70,0","63,0","85,0","82,0","86,0","89,0","",""
"ST-ANICET","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","1996/01/27","1997/02/22","2002/03/09","2004/04/19","1998/05/31","2011/06/01","2012/07/31","1994/08/28","1998/09/08","2006/10/29","2019/11/01","2008/12/28",""," "
"ST-ANICET","QC","Long terme","Vent","Direction des rafales de vent extrême","O","SO","SO","SO","SO","SO","NO","SO","S","O","O","SO","",""
"ST-ANICET","QC","Long terme","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","1996/01/27","1997/02/22","2002/03/09","2004/04/19","1998/05/31","2011/06/01","2012/07/31","1994/08/28","1998/09/08","2006/10/29","2019/11/01","2008/12/28",""," "
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,5","4,5","7,4","4,7","1,3","0,0","0,0","0,0","18,5","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","0,9","12,9","64,0","100,5","81,2","24,9","2,1","0,0","0,0","286,5","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,0","0,0","0,0","3,2","37,5","130,8","188,8","161,2","66,5","9,3","0,1","0,0","597,3","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,0","0,0","0,3","21,3","128,2","273,3","343,6","315,1","185,7","50,8","4,1","0,2","1322,7","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","1,5","0,8","7,7","84,2","271,8","423,3","498,6","470,1","332,5","147,3","29,6","3,1","2270,6","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","10,1","10,8","48,3","205,9","426,6","573,3","653,6","625,1","482,4","292,5","110,4","24,2","3463,1","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 0 °C","281,3","216,3","107,3","4,0","0,0","0,0","0,0","0,0","0,0","0,2","22,9","159,6","791,5","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 5 °C","427,7","347,5","221,7","32,3","0,3","0,0","0,0","0,0","0,1","10,0","92,1","293,5","1425,1","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 10 °C","581,2","487,8","369,3","119,4","11,6","0,0","0,0","0,0","3,3","68,5","216,6","445,7","2303,3","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 15 °C","736,2","628,9","524,0","251,3","75,9","7,5","0,2","1,0","34,2","182,0","362,6","600,5","3404,1","C"
"ST-ANICET","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 18 °C","829,2","713,6","617,0","339,0","144,3","30,7","4,9","14,1","82,6","267,8","452,5","693,5","4188,9","C"
"ST-ANICET","QC","Normales","Quintiles","Quintile 1 (limite inférieure)","25,3","22,1","24,3","11,5","26,5","23,2","39,0","28,2","37,7","34,6","11,3","21,1","",""
"ST-ANICET","QC","Normales","Quintiles","Quintile 1 (limite supérieure)","46,4","45,2","46,8","61,0","53,8","68,5","64,7","67,8","69,9","71,5","52,5","52,1","",""
"ST-ANICET","QC","Normales","Quintiles","Quintile 2 (limite supérieure)","58,7","55,8","54,1","81,5","74,8","83,0","85,1","80,8","87,3","93,2","73,2","63,6","",""
"ST-ANICET","QC","Normales","Quintiles","Quintile 3 (limite supérieure)","67,5","63,5","69,0","104,9","94,7","92,4","107,8","92,3","99,3","109,2","87,2","74,6","",""
