"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"ILES DE LA MADELEINE","QC","Long terme","Température","Moyenne extrême la plus élevée (°C) (aaaa/mm/jj)","2006/01/15","2000/02/28","2012/03/22","2011/04/29","2020/05/29","2014/06/30","2007/07/28","2002/08/15","2010/09/02","2010/10/01","2020/11/10","2020/12/02",""," "
"ILES DE LA MADELEINE","QC","Long terme","Température","Moyenne extrême la plus basse (°C)","-22,3","-23,8","-20,6","-9,3","-1,7","4,5","9,3","9,7","6,0","0,3","-7,5","-16,7","",""
"ILES DE LA MADELEINE","QC","Long terme","Température","Moyenne extrême la plus basse (°C) (aaaa/mm/jj)","1994/01/26","1994/02/08","1992/03/01","1994/04/02","1993/05/10","2018/06/03","1992/07/02","1989/08/25","1989/09/27","1985/10/30","1989/11/30","1993/12/28",""," "
"ILES DE LA MADELEINE","QC","Long terme","Température","Maximum extrême (°C)","12,3","9,0","12,0","17,2","25,4","27,1","29,4","30,1","26,6","21,6","17,3","13,1","",""
"ILES DE LA MADELEINE","QC","Long terme","Température","Maximum extrême (°C) (aaaa/mm/jj)","2006/01/15","2000/02/28","2012/03/22","2007/04/23","2020/05/28","2020/06/18","1999/07/17","2001/08/10","2001/09/09","2010/10/01","2020/11/10","2020/12/02",""," "
"ILES DE LA MADELEINE","QC","Long terme","Température","Maximum extrême le plus bas (°C)","-19,4","-21,4","-19,0","-5,8","0,8","5,9","10,7","11,3","9,0","2,0","-6,0","-15,0","",""
"ILES DE LA MADELEINE","QC","Long terme","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","1993/01/31","1994/02/08","1992/03/01","1994/04/02","1992/05/06","2018/06/03","1993/07/17","1989/08/25","2004/09/21","1985/10/30","1989/11/30","1993/12/28",""," "
"ILES DE LA MADELEINE","QC","Long terme","Température","Minimum extrême le plus élevé (°C)","5,9","3,7","4,4","8,9","14,7","17,7","21,8","21,7","19,9","15,1","10,9","6,5","",""
"ILES DE LA MADELEINE","QC","Long terme","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2006/01/15","2000/02/28","1998/03/10","2017/04/28","2020/05/29","2005/06/29","2007/07/28","2002/08/15","2010/09/02","2011/10/01","2003/11/21","2005/12/01",""," "
"ILES DE LA MADELEINE","QC","Long terme","Température","Minimum extrême (°C)","-26,5","-26,3","-22,2","-12,9","-4,7","1,1","7,5","6,6","2,0","-3,9","-10,5","-18,6","",""
"ILES DE LA MADELEINE","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","1994/01/26","1993/02/06","2014/03/05","1995/04/05","1993/05/10","2000/06/06","1986/07/06","1995/08/23","1989/09/27","1986/10/27","1986/11/14","1984/12/27",""," "
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Chute de neige (cm)","56,1","51,5","37,3","18,0","2,0","0,0","0,0","0,0","0,0","0,5","12,0","47,1","224,6","D"
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Précipitation (mm)","92,8","74,3","75,8","71,2","79,4","74,7","84,0","77,7","96,9","107,8","99,3","103,7","1037,7","C"
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Couverture de neige moyenne (cm)","7","12","10","","","","","","","","","3","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Couverture de neige médiane (cm)","7","11","9","","","","","","","","","2","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Couverture de neige, fin de mois (cm)","8","12","5","","","","","","","","2","4","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de pluie (mm)","34,4","51,4","29,6","35,6","81,0","76,0","78,8","56,0","51,2","50,6","38,6","31,6","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1999/01/09","1996/02/17","1997/03/30","2001/04/27","2001/05/10","1995/06/08","1996/07/14","1992/08/01","1997/09/03","2000/10/19","1998/11/01","1999/12/07",""," "
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de neige (cm)","19,8","24,0","18,0","15,2","14,6","0,0","0,0","0,0","0,0","2,4","13,8","27,0","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","2004/01/14","2004/02/19","1992/03/08","1995/04/05","1997/05/10","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1999/10/18","2000/11/21","2004/12/27",""," "
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","39,0","51,4","35,2","39,2","81,0","76,0","78,8","72,2","67,6","50,6","54,0","45,8","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1999/01/09","1996/02/17","2009/03/02","2003/04/23","2001/05/10","1995/06/08","1996/07/14","2009/08/29","2012/09/09","2000/10/19","2009/11/15","2010/12/14",""," "
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm)","32","78","98","56","7","0","0","0","0","0","16","25","",""
"ILES DE LA MADELEINE","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2014/01/04","2015/02/22","2015/03/23","2015/04/01","1992/05/07","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1991/10/01","2014/11/27","2013/12/19",""," "
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm)","34,8","51,4","35,0","55,8","81,0","76,0","78,8","84,8","67,2","50,6","39,0","37,6","",""
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1986/01/20","1996/02/17","1987/03/27","1988/04/20","2001/05/10","1995/06/08","1996/07/14","1990/08/01","1987/09/01","2000/10/19","1983/11/06","1983/12/14",""," "
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de neige (cm)","19,8","31,0","18,0","15,2","16,6","0,0","0,0","0,0","0,0","2,8","15,0","27,0","",""
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","1986/01/14","1987/02/01","1992/03/08","1995/04/05","1985/05/04","1983/06/01","1983/07/01","1983/08/01","1983/09/01","1984/10/05","1984/11/14","2004/12/27",""," "
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","39,0","51,4","35,2","55,8","81,0","76,0","78,8","84,8","67,6","50,6","54,0","45,8","",""
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1999/01/09","1996/02/17","2009/03/02","1988/04/20","2001/05/10","1995/06/08","1996/07/14","1990/08/01","2012/09/09","2000/10/19","2009/11/15","2010/12/14",""," "
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm)","32","78","98","56","8","0","0","0","0","0","16","25","",""
"ILES DE LA MADELEINE","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2014/01/04","2015/02/22","2015/03/23","2015/04/01","1985/05/05","1983/06/01","1983/07/01","1983/08/01","1983/09/01","1983/10/01","2014/11/27","2013/12/19",""," "
"ILES DE LA MADELEINE","QC","Normales","Jours avec ...","Pluie verglaçante ou bruine verglaçante","1,8","1,8","2,2","0,90","0,0","0,0","0,0","0,0","0,0","0,0","0,07","0,30","7,1","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec ...","Orages","0,03","0,07","0,07","0,33","0,23","0,87","1,6","1,3","0,67","0,17","0,07","0,0","5,4","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec ...","Grêle","0,0","0,0","0,0","0,0","0,0","0,0","0,04","0,0","0,0","0,04","0,07","0,0","0,15","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec ...","Brouillard, brouillard glacé, frimas","1,4","1,5","1,9","3,1","3,2","3,0","2,1","0,70","0,47","0,73","1,0","1,2","20,3","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec ...","Fumée ou brume sêche","0,0","0,0","0,07","0,13","0,0","0,40","1,2","1,2","0,63","0,17","0,13","0,0","3,9","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","0,0","0,04","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,04","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","2,4","3,2","0,71","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,16","6,4","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","22,1","22,2","16,9","2,6","0,0","0,0","0,0","0,0","0,0","0,0","1,5","12,1","77,3","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","8,9","6,0","14,1","27,4","31,0","30,0","31,0","31,0","30,0","31,0","28,5","18,9","287,9","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,04","0,0","0,07","2,2","14,3","28,0","31,0","31,0","29,8","20,0","5,5","0,60","162,4","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,0","0,0","0,76","5,5","18,6","20,5","5,2","0,17","0,0","0,0","50,6","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,03","0,0","0,0","0,0","0,0","0,03","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,48","0,66","0,0","0,0","0,0","0,0","1,1","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,0","0,52","10,7","29,3","30,2","20,8","4,6","0,33","0,0","96,5","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,89","0,39","1,5","9,6","28,9","30,0","31,0","31,0","30,0","30,6","18,6","5,6","218,1","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,9","28,2","30,9","27,1","8,5","0,17","0,0","0,0","0,0","2,7","18,2","29,4","176,0","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,1","27,9","29,5","20,3","2,1","0,0","0,0","0,0","0,0","0,40","11,4","25,4","147,2","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","28,2","26,4","24,4","9,4","0,45","0,0","0,0","0,0","0,0","0,0","5,0","19,9","113,8","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","10,9","13,8","5,9","0,15","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,8","32,6","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","0,48","0,93","0,14","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,6","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","A"
"ILES DE LA MADELEINE","QC","Normales","Jours avec neige","Jours avec neige >= 0,2 cm","20,7","15,7","12,5","6,3","0,69","0,0","0,0","0,0","0,0","0,60","6,6","17,1","80,1","D"
"ILES DE LA MADELEINE","QC","Normales","Jours avec neige","Jours avec neige >= 5 cm","3,6","3,7","2,7","1,4","0,13","0,0","0,0","0,0","0,0","0,0","0,50","3,2","15,2","D"
"ILES DE LA MADELEINE","QC","Normales","Jours avec neige","Jours avec neige >= 10 cm","0,82","1,1","1,1","0,33","0,06","0,0","0,0","0,0","0,0","0,0","0,20","0,67","4,2","D"
"ILES DE LA MADELEINE","QC","Normales","Jours avec neige","Jours avec neige >= 25 cm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"ILES DE LA MADELEINE","QC","Normales","Jours avec neige","Jours avec neige >= 40 cm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","22,5","16,8","16,7","13,7","14,2","11,4","13,4","12,0","12,3","16,7","17,5","21,0","188,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","16,0","12,2","12,3","10,7","10,8","8,9","9,9","8,8","9,4","12,5","13,0","15,5","140,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","5,9","5,0","5,4","4,9","5,3","4,6","4,8","4,4","5,6","6,6","5,6","7,2","65,2","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","2,7","2,4","2,0","2,2","2,5","2,6","2,4","2,5","3,1","3,3","3,3","3,2","32,1","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","0,32","0,24","0,22","0,30","0,29","0,46","0,72","0,57","0,92","0,86","0,58","0,41","5,9","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","0,0","0,03","0,0","0,0","0,07","0,07","0,12","0,14","0,16","0,05","0,04","0,0","0,68","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 1 cm","28,5","26,9","25,9","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 5 cm","18,8","19,6","14,6","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 10 cm","9,9","12,3","8,7","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 20 cm","0,59","2,8","2,6","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 30 cm","0,0","0,47","0,50","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 50 cm","0,0","0,0","0,0","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 100 cm","0,0","0,0","0,0","","","","","","","","","","",""
"ILES DE LA MADELEINE","QC","Normales","Vent","Vitesse horaire moyenne du vent (km/h)","27,2","24,7","24,4","22,5","20,5","19,2","18,2","18,6","21,3","23,9","25,4","27,5","22,8","A"
"ILES DE LA MADELEINE","QC","Normales","Vent","Direction dominante du vent","O","O","O","O","S","S","S","S","S","O","O","O","O","A"
"ILES DE LA MADELEINE","QC","Normales","Vent","Jours avec vitesse du vent >= 52 km/h","8,3","6,3","5,6","4,5","2,7","1,2","0,58","1,2","2,1","4,9","6,0","9,1","52,4","D"
"ILES DE LA MADELEINE","QC","Normales","Vent","Jours avec vitesse du vent >= 63 km/h","3,3","2,4","2,3","1,5","0,50","0,11","0,0","0,23","0,50","1,4","2,4","3,5","18,0","D"
"ILES DE LA MADELEINE","QC","Normales","Vent","Jours avec vitesse des rafales de vent >= 90 km/h","0,84","0,82","0,53","0,27","0,0","0,0","0,0","0,04","0,26","0,38","1,1","1,1","5,3","D"
"ILES DE LA MADELEINE","QC","Normales","Vent","Vitesse extrême du vent (km/h)","85,0","96,0","93,0","83,0","62,0","63,0","52,0","67,0","82,0","82,0","85,0","89,0","",""
"ILES DE LA MADELEINE","QC","Normales","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1991/01/11 05:00","1995/02/05 09:00","1991/03/12 02:00","2007/04/08 13:00","2018/05/05 13:00","1991/06/29 16:00","1993/07/05 02:00","2001/08/10 14:00","2019/09/07 21:00","2000/10/29 02:00","2001/11/08 01:00","1993/12/30 21:00",""," "
"ILES DE LA MADELEINE","QC","Normales","Vent","Direction de la vitesse extrême du vent","NO","SE","N","SO","O","NO","N","O","NE","NE","NO","N","",""
"ILES DE LA MADELEINE","QC","Normales","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1991/01/11 05:00","1995/02/05 09:00","1991/03/12 02:00","2007/04/08 13:00","2018/05/05 13:00","1991/06/29 16:00","1993/07/05 02:00","2001/08/10 14:00","2019/09/07 21:00","2000/10/29 02:00","2001/11/08 01:00","1993/12/30 21:00",""," "
"ILES DE LA MADELEINE","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h)","115,0","126,0","124,0","111,0","87,0","85,0","87,0","93,0","117,0","106,0","132,0","117,0","",""
"ILES DE LA MADELEINE","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","1991/01/11","1995/02/05","1991/03/11","2007/04/08","2018/05/05","1991/06/29","1999/07/02","2009/08/30","2019/09/07","2000/10/28","1994/11/07","2008/12/22",""," "
"ILES DE LA MADELEINE","QC","Normales","Vent","Direction des rafales de vent extrême","NO","SE","N","SO","O","N","SO","E","E","NE","NO","E","",""
"ILES DE LA MADELEINE","QC","Normales","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","1991/01/11","1995/02/05","1991/03/11","2007/04/08","2018/05/05","1991/06/29","1999/07/02","2009/08/30","2019/09/07","2000/10/28","1994/11/07","2008/12/22",""," "
"ILES DE LA MADELEINE","QC","Long terme","Vent","Vitesse extrême du vent (km/h)","93,0","96,0","93,0","83,0","67,0","63,0","74,0","67,0","82,0","82,0","89,0","100,0","",""
"ILES DE LA MADELEINE","QC","Long terme","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1986/01/14 12:00","1995/02/05 09:00","1991/03/12 02:00","2007/04/08 13:00","1988/05/03 20:00","1991/06/29 16:00","1979/07/05 18:00","1990/08/02 05:00","2019/09/07 21:00","2000/10/29 02:00","1990/11/11 23:00","1985/12/18 23:00",""," "
"ILES DE LA MADELEINE","QC","Long terme","Vent","Direction de la vitesse extrême du vent","NO","SE","N","SO","NE","NO","NE","N","NE","NE","O","NO","",""
"ILES DE LA MADELEINE","QC","Long terme","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1986/01/14 12:00","1995/02/05 09:00","1991/03/12 02:00","2007/04/08 13:00","1988/05/03 20:00","1991/06/29 16:00","1979/07/05 18:00","1990/08/02 05:00","2019/09/07 21:00","2000/10/29 02:00","1990/11/11 23:00","1985/12/18 23:00",""," "
"ILES DE LA MADELEINE","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h)","130,0","126,0","124,0","111,0","94,0","87,0","87,0","94,0","117,0","106,0","132,0","130,0","",""
"ILES DE LA MADELEINE","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","1986/01/04","1988/02/13","1991/03/11","2007/04/08","1988/05/03","1984/06/03","1999/07/02","1990/08/02","2019/09/07","2000/10/28","1994/11/07","1985/12/18",""," "
"ILES DE LA MADELEINE","QC","Long terme","Vent","Direction des rafales de vent extrême","N","E","N","SO","NE","N","SO","O","E","NE","NO","NO","",""
"ILES DE LA MADELEINE","QC","Long terme","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","1986/01/04","1988/02/13","1991/03/11","2007/04/08","1988/05/03","1984/06/03","1999/07/02","1990/08/02","2019/09/07","2000/10/28","1994/11/07","1985/12/18",""," "
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","0,2","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","0,0","0,0","2,6","30,4","35,8","4,2","0,0","0,0","0,0","73,1","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,0","0,0","0,0","0,0","0,5","15,4","92,0","107,1","27,0","0,9","0,0","0,0","242,9","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,0","0,0","0,0","0,1","12,5","88,1","238,3","259,4","135,6","26,9","1,9","0,0","762,7","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","0,3","0,1","0,2","6,6","76,4","226,3","393,3","414,4","283,7","129,2","26,1","1,9","1558,3","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","5,7","2,8","10,1","62,5","218,4","376,2","548,3","569,4","433,7","280,1","117,4","29,0","2653,5","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 0 °C","175,4","197,0","116,3","17,2","0,1","0,0","0,0","0,0","0,0","0,0","7,0","68,6","581,6","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 5 °C","324,9","335,6","261,5","111,4","13,1","0,0","0,0","0,0","0,0","4,1","65,7","196,4","1312,7","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 10 °C","479,6","476,8","416,3","254,8","104,2","11,9","0,1","0,0","1,9","56,8","191,5","349,5","2343,4","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 15 °C","634,6","618,1","571,3","404,7","247,2","89,2","8,7","2,7","43,3","185,8","339,6","504,5","3649,8","C"
"ILES DE LA MADELEINE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 18 °C","727,6","702,9","664,3","494,7","339,7","166,3","40,2","24,4","110,5","277,9","429,6","597,5","4575,8","C"
"ILES DE LA MADELEINE","QC","Normales","Quintiles","Quintile 1 (limite inférieure)","44,3","29,6","38,2","29,6","31,2","24,8","19,6","21,3","18,8","40,6","41,6","42,8","",""
