"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"ANGERS","QC","Normales","Température","Minimum extrême (°C)","-39,0","-36,5","-33,5","-17,0","-6,5","-1,0","3,0","2,5","-6,5","-10,0","-25,0","-36,0","",""
"ANGERS","QC","Normales","Température","Minimum extrême (°C) (aaaa/mm/jj)","1994/01/19","1994/02/11","2007/03/07","2003/04/07","2004/05/08","1993/06/02","1992/07/22","1997/08/07","2000/09/29","1997/10/23","2018/11/23","1993/12/27",""," "
"ANGERS","QC","Long terme","Température","Moyenne extrême la plus élevée (°C)","5,8","7,5","15,0","21,3","25,0","26,8","28,1","28,3","25,8","20,9","14,5","11,0","",""
"ANGERS","QC","Long terme","Température","Moyenne extrême la plus élevée (°C) (aaaa/mm/jj)","2007/01/05","1981/02/22","2012/03/21","2002/04/17","1975/05/20","1988/06/20","1968/07/16","2006/08/01","1973/09/02","1979/10/22","1977/11/03","2015/12/24",""," "
"ANGERS","QC","Long terme","Température","Moyenne extrême la plus basse (°C)","-30,5","-28,6","-24,3","-10,5","-0,6","4,3","10,9","7,5","1,5","-4,3","-14,5","-30,0","",""
"ANGERS","QC","Long terme","Température","Moyenne extrême la plus basse (°C) (aaaa/mm/jj)","1981/01/03","1967/02/12","1984/03/12","1995/04/05","1966/05/07","1980/06/09","1979/07/04","1982/08/28","1991/09/30","1997/10/23","1989/11/29","1993/12/27",""," "
"ANGERS","QC","Long terme","Température","Maximum extrême (°C)","10,0","12,0","27,0","30,6","34,0","34,5","35,6","37,2","34,0","27,5","22,0","17,0","",""
"ANGERS","QC","Long terme","Température","Maximum extrême (°C) (aaaa/mm/jj)","1995/01/15","1981/02/22","2012/03/21","1976/04/18","2010/05/26","1988/06/20","1966/07/03","1975/08/01","2002/09/09","2005/10/04","2020/11/10","2015/12/24",""," "
"ANGERS","QC","Long terme","Température","Maximum extrême le plus bas (°C)","-26,0","-24,0","-16,5","-7,0","3,9","10,0","13,9","13,5","6,0","0,0","-10,0","-25,6","",""
"ANGERS","QC","Long terme","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","1994/01/15","2016/02/13","1984/03/12","1982/04/06","1978/05/01","1980/06/09","1972/07/03","1988/08/24","1992/09/30","1995/10/30","1978/11/20","1975/12/19",""," "
"ANGERS","QC","Long terme","Température","Minimum extrême le plus élevé (°C)","3,0","4,0","7,5","15,0","18,9","22,5","23,2","23,9","20,5","16,5","12,2","8,0","",""
"ANGERS","QC","Long terme","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2007/01/06","1981/02/20","1981/03/30","1979/04/26","2020/05/29","2014/06/30","2020/07/27","1971/08/09","2015/09/09","2014/10/15","1975/11/08","1982/12/04",""," "
"ANGERS","QC","Long terme","Température","Minimum extrême (°C)","-39,4","-38,9","-33,5","-17,8","-7,8","-2,0","3,0","-0,6","-6,5","-10,0","-25,0","-36,5","",""
"ANGERS","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","1976/01/24","1967/02/13","2007/03/07","1977/04/09","1966/05/07","1986/06/03","1982/07/03","1976/08/31","2000/09/29","1997/10/23","2018/11/23","1989/12/27",""," "
"ANGERS","QC","Normales","Précipitation","Chute de pluie (mm)","","8,1","28,8","75,6","91,2","114,6","99,0","97,0","95,4","94,7","59,0","28,5","",""
"ANGERS","QC","Normales","Précipitation","Chute de neige (cm)","46,8","35,1","27,3","6,9","0,0","0,0","0,0","0,0","0,0","1,7","15,8","46,1","179,7","D"
"ANGERS","QC","Normales","Précipitation","Précipitation (mm)","","","61,2","82,5","91,9","114,6","99,0","97,0","95,4","96,5","72,2","","",""
"ANGERS","QC","Normales","Précipitation","Couverture de neige moyenne (cm)","27","39","34","4","0","0","0","0","0","0","2","12","10","A"
"ANGERS","QC","Normales","Précipitation","Couverture de neige médiane (cm)","27","38","33","0","0","0","0","0","0","0","1","12","9","A"
"ANGERS","QC","Normales","Précipitation","Couverture de neige, fin de mois (cm)","34","41","17","0","0","0","0","0","0","0","4","20","10","A"
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de pluie (mm)","39,0","49,2","43,0","48,6","75,2","90,8","89,4","58,8","105,4","69,8","50,2","58,2","",""
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1998/01/07","1997/02/21","1998/03/30","2005/04/02","2002/05/30","1997/06/21","2018/07/24","1994/08/04","2004/09/09","1995/10/21","1993/11/27","2007/12/23",""," "
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de neige (cm)","24,0","26,0","30,0","24,0","0,0","0,0","0,0","0,0","0,0","15,0","22,0","34,0","",""
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","2020/01/18","2008/02/01","2008/03/08","2000/04/08","1991/05/01","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1997/10/26","2013/11/26","2007/12/16",""," "
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","44,0","49,2","43,0","48,6","75,2","90,8","89,4","58,8","105,4","69,8","50,2","58,2","",""
"ANGERS","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1998/01/07","1997/02/21","1998/03/30","2005/04/02","2002/05/30","1997/06/21","2018/07/24","1994/08/04","2004/09/09","1995/10/21","1993/11/27","2007/12/23",""," "
"ANGERS","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm)","74","82","88","61","0","0","0","0","0","15","30","70","",""
"ANGERS","QC","Normales","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2009/01/31","2017/02/15","2008/03/19","2014/04/01","1991/05/01","1991/06/01","1991/07/01","1991/08/01","1991/09/01","1997/10/27","1995/11/28","2007/12/17",""," "
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm)","46,2","49,2","43,0","48,6","75,2","90,8","89,4","78,7","105,4","69,8","50,2","58,2","",""
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de pluie (mm) (aaaa/mm/jj)","1978/01/08","1997/02/21","1998/03/30","2005/04/02","2002/05/30","1997/06/21","2018/07/24","1962/08/04","2004/09/09","1995/10/21","1993/11/27","2007/12/23",""," "
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de neige (cm)","35,6","32,5","30,0","30,5","14,2","0,0","0,0","0,0","0,0","15,0","28,0","34,0","",""
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de neige (cm) (aaaa/mm/jj)","1966/01/30","1970/02/10","2008/03/08","1970/04/02","1963/05/10","1962/06/01","1962/07/01","1962/08/01","1962/09/20","1997/10/26","1987/11/25","2007/12/16",""," "
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","46,2","49,2","43,0","48,6","75,2","90,8","89,4","78,7","105,4","69,8","50,2","58,2","",""
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1978/01/08","1997/02/21","1998/03/30","2005/04/02","2002/05/30","1997/06/21","2018/07/24","1962/08/04","2004/09/09","1995/10/21","1993/11/27","2007/12/23",""," "
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm)","74","82","89","61","0","0","0","0","0","15","30","70","",""
"ANGERS","QC","Long terme","Précipitation","Extrême quotidien couverture de neige (cm) (aaaa/mm/jj)","2009/01/31","2017/02/15","1982/03/05","2014/04/01","1981/05/01","1981/06/01","1981/07/01","1980/08/01","1980/09/01","1997/10/27","1995/11/28","2007/12/17",""," "
"ANGERS","QC","Normales","Jours avec ...","Pluie verglaçante ou bruine verglaçante","1,3","0,60","0,60","0,17","0,0","0,0","0,0","0,0","0,0","0,0","0,43","1,3","4,4","A"
"ANGERS","QC","Normales","Jours avec ...","Orages","0,0","0,07","0,23","0,47","1,3","1,8","3,0","2,2","0,77","0,47","0,07","0,03","10,4","A"
"ANGERS","QC","Normales","Jours avec ...","Grêle","0,07","0,0","0,07","0,17","0,34","0,27","0,17","0,17","0,0","0,0","0,0","0,13","1,4","A"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","1,0","0,17","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13","1,3","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","9,0","4,4","0,61","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,6","17,7","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","24,3","20,2","10,7","0,88","0,0","0,0","0,0","0,0","0,0","0,04","5,9","19,8","81,7","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","6,8","8,0","20,4","29,1","31,0","30,0","31,0","31,0","30,0","31,0","24,1","11,2","283,5","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,0","0,09","2,4","15,2","29,3","30,0","31,0","31,0","29,6","19,7","4,4","0,22","192,8","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,09","2,3","11,2","23,4","29,3","27,9","14,5","2,7","0,13","0,0","111,5","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,50","2,3","3,7","1,9","0,57","0,0","0,0","0,0","8,9","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,04","0,04","0,0","0,0","0,0","0,0","0,08","C"
"ANGERS","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,88","0,52","0,0","0,0","0,0","0,0","1,4","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,27","5,8","16,3","23,0","20,7","9,9","1,2","0,08","0,0","77,1","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,61","0,79","2,3","11,7","24,7","29,7","31,0","31,0","28,0","18,7","6,4","1,0","185,9","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","30,9","28,2","30,4","22,4","10,0","0,79","0,0","0,0","4,4","16,7","26,2","30,7","200,7","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,4","27,5","28,8","18,4","6,3","0,33","0,0","0,0","2,0","12,3","23,6","30,0","179,4","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","28,9","26,2","24,4","12,2","1,9","0,0","0,0","0,0","0,57","6,8","16,9","27,0","144,9","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","22,2","19,8","11,9","0,65","0,0","0,0","0,0","0,0","0,0","0,0","3,5","15,8","74,0","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","11,5","9,0","3,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,25","5,0","29,1","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","2,5","1,3","0,17","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,63","4,6","C"
"ANGERS","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 0,2 mm","","1,7","4,3","10,7","12,7","12,3","12,2","11,4","12,5","12,8","8,2","4,1","",""
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 5 mm","","0,50","2,2","5,0","5,4","6,1","5,8","5,4","5,6","5,6","3,6","1,8","",""
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 10 mm","","0,30","0,79","2,8","3,1","3,8","3,6","3,3","3,1","2,7","2,1","0,81","",""
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 25 mm","","0,0","0,11","0,33","0,56","1,0","0,74","0,96","0,62","0,92","0,40","0,13","",""
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 50 mm","","0,0","0,0","0,0","0,08","0,17","0,07","0,13","0,10","0,04","0,05","0,06","",""
"ANGERS","QC","Normales","Jours avec pluie","Jours avec pluie >= 100 mm","","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,05","0,0","0,0","0,0","",""
"ANGERS","QC","Normales","Jours avec neige","Jours avec neige >= 0,2 cm","11,3","8,5","5,9","1,5","0,0","0,0","0,0","0,0","0,0","0,38","4,0","10,4","41,9","D"
"ANGERS","QC","Normales","Jours avec neige","Jours avec neige >= 5 cm","3,9","2,4","2,1","0,41","0,0","0,0","0,0","0,0","0,0","0,14","1,2","3,3","13,4","D"
"ANGERS","QC","Normales","Jours avec neige","Jours avec neige >= 10 cm","1,1","0,94","0,80","0,22","0,0","0,0","0,0","0,0","0,0","0,07","0,31","1,2","4,6","D"
"ANGERS","QC","Normales","Jours avec neige","Jours avec neige >= 25 cm","0,0","0,11","0,05","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,14","0,30","D"
"ANGERS","QC","Normales","Jours avec neige","Jours avec neige >= 40 cm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","","","10,5","11,5","12,7","12,3","12,2","11,4","12,5","13,0","10,8","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","","","9,2","10,3","11,3","11,0","10,6","10,0","10,6","11,8","10,2","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","","","4,7","5,3","5,5","6,1","5,8","5,4","5,6","5,8","4,7","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","","","1,8","3,2","3,2","3,8","3,6","3,3","3,1","2,8","2,4","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","","","0,27","0,39","0,56","1,0","0,74","0,96","0,62","0,92","0,47","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","","","0,0","0,0","0,08","0,17","0,07","0,13","0,10","0,04","0,05","","",""
"ANGERS","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","","","0,0","0,0","0,0","0,0","0,0","0,0","0,05","0,0","0,0","","",""
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 1 cm","30,7","28,3","28,2","5,5","0,0","0,0","0,0","0,0","0,0","0,44","6,1","22,1","121,3","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 5 cm","30,0","28,3","27,8","5,0","0,0","0,0","0,0","0,0","0,0","0,30","3,9","18,1","113,3","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 10 cm","28,1","28,3","26,9","3,9","0,0","0,0","0,0","0,0","0,0","0,11","1,9","14,2","103,4","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 20 cm","20,7","27,0","23,3","2,2","0,0","0,0","0,0","0,0","0,0","0,0","0,41","7,2","80,8","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 30 cm","14,0","21,1","17,6","1,3","0,0","0,0","0,0","0,0","0,0","0,0","0,10","3,8","58,0","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 50 cm","2,2","5,0","8,9","0,27","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","17,4","A"
"ANGERS","QC","Normales","Jours avec épaisseur de neige","Jours avec épaisseur de neige >= 100 cm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","A"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,0","0,8","2,5","1,4","0,1","0,0","0,0","0,0","4,9","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","0,3","5,0","35,6","60,3","47,6","11,5","0,2","0,0","0,0","160,6","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,0","0,0","0,0","1,7","19,9","87,0","137,5","113,7","35,6","2,2","0,0","0,0","397,5","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,0","0,0","0,1","11,5","86,4","217,9","290,5","262,1","129,3","25,2","0,6","0,0","1023,6","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","0,1","0,3","3,5","54,9","213,2","367,5","445,5","417,1","268,0","95,2","13,4","0,5","1879,1","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","4,6","5,7","33,1","161,5","366,4","517,5","600,5","572,1","417,3","224,3","67,5","9,4","2979,8","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 0 °C","358,2","278,2","144,6","8,9","0,0","0,0","0,0","0,0","0,0","1,7","47,4","232,6","1071,6","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 5 °C","508,8","413,9","270,1","52,3","1,7","0,0","0,0","0,0","0,8","27,6","143,4","378,7","1797,1","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 10 °C","663,7","554,8","421,6","158,9","30,0","0,4","0,0","0,0","12,0","112,6","280,6","533,2","2767,8","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 15 °C","818,7","696,0","576,6","299,1","118,5","19,5","2,0","6,6","68,3","244,6","429,9","688,2","3967,9","D"
"ANGERS","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 18 °C","911,7","780,7","669,6","387,8","196,6","58,2","17,8","33,5","134,2","335,6","519,9","781,2","4826,7","D"
"ANGERS","QC","Normales","Quintiles","Quintile 1 (limite inférieure)","19,0","12,8","9,6","18,2","24,4","29,4","37,0","32,0","34,6","31,6","19,0","11,0","",""
"ANGERS","QC","Normales","Quintiles","Quintile 1 (limite supérieure)","40,6","27,8","27,8","48,6","51,8","60,9","62,2","83,1","65,8","69,8","51,2","42,9","",""
"ANGERS","QC","Normales","Quintiles","Quintile 2 (limite supérieure)","51,4","38,8","34,5","66,6","76,5","89,8","86,0","92,2","82,6","86,0","67,6","54,8","",""
"ANGERS","QC","Normales","Quintiles","Quintile 3 (limite supérieure)","74,7","45,2","50,6","87,3","89,1","123,7","112,0","108,7","93,3","103,8","77,7","64,7","",""
"ANGERS","QC","Normales","Quintiles","Quintile 4 (limite supérieure)","87,1","54,3","70,8","116,8","113,2","156,6","149,0","125,0","116,4","130,2","93,0","95,8","",""
"ANGERS","QC","Normales","Quintiles","Quintile 5 (limite supérieure)","150,0","111,2","157,6","151,0","192,4","213,2","175,4","186,2","167,8","191,8","112,8","177,2","",""
"ANGERS","QC","Normales","Sans gel","Date moyenne du dernier gel du printemps"," "," "," "," "," "," "," "," "," "," "," "," ","mai   26","C"
"ANGERS","QC","Normales","Sans gel","Date moyenne du premier gel d'automne"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 22","C"
"ANGERS","QC","Normales","Sans gel","Durée moyenne de la période sans gel"," "," "," "," "," "," "," "," "," "," "," "," ","119 Jours","C"
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","juin  09",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","juin  03",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   30",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   21",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   18",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   15",""
"ANGERS","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   09",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 06",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 16",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 18",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 21",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 24",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 26",""
"ANGERS","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  05",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","95",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","109",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","113",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","119",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","125",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","128",""
"ANGERS","QC","Long terme","Sans gel","Probabilités de période sans gel, nombre inférieur ou égal à celui indiqué (jours) (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","141",""
"ANGERS","QC","Normales","Période de neige","Date moyenne de la dernière chute de neige au printemp"," "," "," "," "," "," "," "," "," "," "," "," ","avr.  04","A"
"ANGERS","QC","Normales","Période de neige","Date moyenne de la première chute de neige à l'automne"," "," "," "," "," "," "," "," "," "," "," "," ","nov.  13","A"
