"NOM_DE_L'EMPLACEMENT","PROVINCE_OU_TERRITOIRE","PÉRIODE_DE_DONNÉES","GROUPE_D'ÉLÉMENTS","ÉLÉMENT_DES_NORMALES","janv.","févr.","mars","avr.","mai","juin","juil.","août","sept.","oct.","nov.","déc.","année","code"
"NEW CARLISLE","QC","Normales","Température","Maximum extrême le plus bas (°C)","-23,9","-22,0","-18,0","-6,6","2,0","7,5","12,0","13,6","8,5","0,9","-7,6","-25,0","",""
"NEW CARLISLE","QC","Normales","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","2014/01/02","1994/02/08","1992/03/01","2016/04/04","1992/05/03","1993/06/01","1992/07/01","2020/08/30","1992/09/30","2009/10/27","1995/11/29","1993/12/28",""," "
"NEW CARLISLE","QC","Normales","Température","Minimum extrême le plus élevé (°C)","1,6","3,0","5,4","5,5","17,4","18,9","21,6","20,5","17,9","16,1","10,5","4,4","",""
"NEW CARLISLE","QC","Normales","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","2010/01/04","1994/02/21","2012/03/22","2012/04/17","2020/05/29","2020/06/18","2005/07/19","1991/08/14","2016/09/07","2011/10/09","2006/11/17","2010/12/14",""," "
"NEW CARLISLE","QC","Normales","Température","Minimum extrême (°C)","-31,0","-29,0","-25,0","-17,3","-4,3","-1,1","4,3","4,5","-1,9","-9,4","-21,2","-27,0","",""
"NEW CARLISLE","QC","Normales","Température","Minimum extrême (°C) (aaaa/mm/jj)","1994/01/26","1993/02/06","1992/03/01","2015/04/06","2002/05/05","2018/06/04","2009/07/07","2002/08/31","1995/09/29","2002/10/09","1997/11/27","1993/12/29",""," "
"NEW CARLISLE","QC","Long terme","Température","Moyenne extrême la plus élevée (°C)","5,6","5,8","10,9","16,0","24,5","26,3","28,3","26,4","24,3","20,7","14,0","8,0","",""
"NEW CARLISLE","QC","Long terme","Température","Moyenne extrême la plus élevée (°C) (aaaa/mm/jj)","1979/01/30","2000/02/28","2012/03/22","1987/04/21","2020/05/29","2020/06/18","1975/07/19","1977/08/29","2010/09/01","2011/10/09","2020/11/11","2020/12/01",""," "
"NEW CARLISLE","QC","Long terme","Température","Moyenne extrême la plus basse (°C)","-26,3","-26,1","-21,5","-11,6","-0,5","3,7","8,8","9,3","3,8","-3,5","-13,4","-25,5","",""
"NEW CARLISLE","QC","Long terme","Température","Moyenne extrême la plus basse (°C) (aaaa/mm/jj)","2014/01/02","1963/02/04","1992/03/01","2016/04/05","1992/05/03","2018/06/03","2009/07/06","1986/08/29","1980/09/29","1993/10/26","1978/11/27","1993/12/28",""," "
"NEW CARLISLE","QC","Long terme","Température","Maximum extrême (°C)","10,2","9,6","18,0","27,0","31,7","34,1","33,1","32,7","31,4","25,3","19,9","11,7","",""
"NEW CARLISLE","QC","Long terme","Température","Maximum extrême (°C) (aaaa/mm/jj)","2013/01/31","2000/02/28","2012/03/20","1987/04/21","2020/05/29","2003/06/27","2013/07/15","2002/08/15","2010/09/01","2011/10/09","2020/11/11","2020/12/01",""," "
"NEW CARLISLE","QC","Long terme","Température","Maximum extrême le plus bas (°C)","-23,9","-24,4","-18,0","-6,6","2,0","7,5","12,0","12,0","7,5","0,9","-10,0","-25,0","",""
"NEW CARLISLE","QC","Long terme","Température","Maximum extrême le plus bas (°C) (aaaa/mm/jj)","2014/01/02","1963/02/04","1992/03/01","2016/04/04","1985/05/08","1993/06/01","1988/07/01","1989/08/25","1981/09/30","2009/10/27","1989/11/30","1993/12/28",""," "
"NEW CARLISLE","QC","Long terme","Température","Minimum extrême le plus élevé (°C)","3,9","3,0","5,4","8,9","17,4","19,0","24,4","21,1","17,9","16,1","10,5","4,4","",""
"NEW CARLISLE","QC","Long terme","Température","Minimum extrême le plus élevé (°C) (aaaa/mm/jj)","1979/01/30","1981/02/18","2012/03/22","1979/04/28","2020/05/29","1989/06/28","1975/07/19","1974/08/22","2016/09/07","2011/10/09","2006/11/17","2010/12/14",""," "
"NEW CARLISLE","QC","Long terme","Température","Minimum extrême (°C)","-31,5","-29,0","-25,0","-17,3","-6,1","-2,5","4,3","3,3","-1,9","-9,4","-21,2","-27,0","",""
"NEW CARLISLE","QC","Long terme","Température","Minimum extrême (°C) (aaaa/mm/jj)","1982/01/18","1993/02/06","1974/03/03","2015/04/06","1974/05/02","1982/06/04","2009/07/07","1978/08/24","1995/09/29","1978/10/25","1997/11/27","1993/12/29",""," "
"NEW CARLISLE","QC","Normales","Précipitation","Précipitation (mm)","83,4","71,1","91,5","73,2","89,6","94,4","95,5","82,9","89,7","116,5","100,5","106,4","1094,7","D"
"NEW CARLISLE","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm)","52,0","57,0","36,0","86,0","73,0","60,0","78,0","53,7","82,4","122,1","52,5","51,0","",""
"NEW CARLISLE","QC","Normales","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1998/01/24","1998/02/25","2007/03/17","2005/04/25","2011/05/05","2011/06/18","2000/07/05","2008/08/03","2013/09/03","2008/10/28","1994/11/02","1999/12/11",""," "
"NEW CARLISLE","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm)","52,0","57,0","93,0","86,0","73,0","60,0","78,0","67,8","105,4","122,1","72,1","57,2","",""
"NEW CARLISLE","QC","Long terme","Précipitation","Extrême quotidien de précipitation (mm) (aaaa/mm/jj)","1998/01/24","1998/02/25","1985/03/12","2005/04/25","2011/05/05","2011/06/18","2000/07/05","1990/08/11","1979/09/06","2008/10/28","1987/11/30","1975/12/10",""," "
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -30 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -20 °C","0,28","0,18","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,03","0,49","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= -10 °C","7,7","5,4","0,81","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,2","16,1","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale <= 0 °C","25,9","22,9","14,7","1,7","0,0","0,0","0,0","0,0","0,0","0,0","4,6","19,3","89,1","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 0 °C","5,1","5,4","16,3","28,3","31,0","30,0","31,0","31,0","30,0","31,0","25,4","11,7","276,2","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 10 °C","0,03","0,0","0,52","5,0","21,9","29,6","31,0","31,0","29,8","16,5","3,3","0,07","168,8","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 20 °C","0,0","0,0","0,0","0,31","3,5","11,9","23,5","22,4","7,8","0,65","0,0","0,0","70,0","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 30 °C","0,0","0,0","0,0","0,0","0,11","0,15","0,58","0,67","0,08","0,0","0,0","0,0","1,6","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 35 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"NEW CARLISLE","QC","Normales","Jours avec température maximale","Jours avec température maximale > 40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","D"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 20 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,19","0,04","0,0","0,0","0,0","0,0","0,23","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 10 °C","0,0","0,0","0,0","0,0","0,80","10,2","25,7","23,9","9,6","0,62","0,03","0,0","70,9","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale > 0 °C","0,18","0,46","1,1","7,9","25,5","29,9","31,0","31,0","29,7","22,9","8,6","1,7","190,0","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 2 °C","31,0","28,2","30,9","28,2","11,7","0,71","0,0","0,0","1,7","13,4","25,7","30,6","202,1","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale <= 0 °C","30,8","27,8","29,9","22,1","5,5","0,07","0,0","0,0","0,27","8,1","21,5","29,3","175,3","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -2 °C","29,9","27,2","26,8","14,0","0,97","0,0","0,0","0,0","0,0","2,9","14,9","26,7","143,3","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -10 °C","23,1","20,4","12,3","1,3","0,0","0,0","0,0","0,0","0,0","0,0","1,6","13,0","71,6","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -20 °C","5,5","4,8","1,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,03","0,93","12,4","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -30 °C","0,07","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,07","C"
"NEW CARLISLE","QC","Normales","Jours avec température minimale","Jours avec température minimale < -40 °C","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 0,2 mm","12,0","10,6","12,1","11,9","11,8","11,0","12,4","10,1","9,2","12,9","12,9","13,4","140,2","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 1 mm","11,7","9,8","11,6","11,1","11,2","10,5","12,2","9,7","9,0","12,5","11,6","12,4","133,2","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 5 mm","5,5","4,7","5,7","5,0","5,6","5,7","6,1","4,5","4,9","6,5","6,1","6,7","66,8","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 10 mm","2,7","2,6","3,5","2,4","3,4","3,5","3,1","2,6","3,3","3,7","3,7","3,8","38,3","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 25 mm","0,64","0,36","0,68","0,35","0,73","0,81","0,68","0,93","0,89","1,1","0,80","0,70","8,7","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 50 mm","0,05","0,0","0,0","0,0","0,05","0,05","0,14","0,07","0,11","0,20","0,0","0,05","0,72","D"
"NEW CARLISLE","QC","Normales","Jours avec précipitation","Jours avec précipitation >= 100 mm","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,05","0,0","0,0","0,05","D"
"NEW CARLISLE","QC","Normales","Vent","Vitesse horaire moyenne du vent (km/h)","15,6","14,8","13,8","12,7","11,0","9,9","9,4","9,6","10,5","12,5","13,6","15,0","12,4","C"
"NEW CARLISLE","QC","Normales","Vent","Direction dominante du vent","O","O","O","E","E","E","O","O","O","O","O","O","O","C"
"NEW CARLISLE","QC","Normales","Vent","Jours avec vitesse des rafales de vent >= 90 km/h","0,0","0,13","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,13","0,26","C"
"NEW CARLISLE","QC","Normales","Vent","Vitesse extrême du vent (km/h)","57,0","70,0","59,0","56,0","44,0","46,0","41,0","41,0","50,0","54,0","59,0","67,0","",""
"NEW CARLISLE","QC","Normales","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1998/01/14 15:00","2001/02/10 17:00","1996/03/04 05:00","1995/04/05 06:00","1996/05/25 14:00","1994/06/09 15:00","2003/07/28 13:00","1994/08/30 10:00","1995/09/28 10:00","1998/10/02 03:00","1997/11/13 09:00","1996/12/20 12:00",""," "
"NEW CARLISLE","QC","Normales","Vent","Direction de la vitesse extrême du vent","O","O","O","O","NO","O","O","O","O","O","O","O","",""
"NEW CARLISLE","QC","Normales","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1998/01/14 15:00","2001/02/10 17:00","1996/03/04 05:00","1995/04/05 06:00","1996/05/25 14:00","1994/06/09 15:00","2003/07/28 13:00","1994/08/30 10:00","1995/09/28 10:00","1998/10/02 03:00","1997/11/13 09:00","1996/12/20 12:00",""," "
"NEW CARLISLE","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h)","89,0","96,0","89,0","88,0","76,0","70,0","76,0","74,0","76,0","82,0","93,0","96,0","",""
"NEW CARLISLE","QC","Normales","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2003/01/21","2001/02/10","2003/03/03","2019/04/04","1996/05/12","2010/06/15","2014/07/05","2007/08/09","1995/09/28","1998/10/02","2018/11/04","1996/12/20",""," "
"NEW CARLISLE","QC","Normales","Vent","Direction des rafales de vent extrême","O","O","O","O","E","NO","NE","N","NO","O","O","O","",""
"NEW CARLISLE","QC","Normales","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2003/01/21","2001/02/10","2003/03/03","2019/04/04","1996/05/12","2010/06/15","2014/07/05","2007/08/09","1995/09/28","1998/10/02","2018/11/04","1996/12/20",""," "
"NEW CARLISLE","QC","Long terme","Vent","Vitesse extrême du vent (km/h)","57,0","70,0","59,0","56,0","44,0","46,0","41,0","41,0","50,0","54,0","59,0","67,0","",""
"NEW CARLISLE","QC","Long terme","Vent","Vitesse extrême du vent (km/h) (aaaa/mm/jj hh:mi)","1998/01/14 15:00","2001/02/10 17:00","1996/03/04 05:00","1995/04/05 06:00","1996/05/25 14:00","1994/06/09 15:00","2003/07/28 13:00","1994/08/30 10:00","1995/09/28 10:00","1998/10/02 03:00","1997/11/13 09:00","1996/12/20 12:00",""," "
"NEW CARLISLE","QC","Long terme","Vent","Direction de la vitesse extrême du vent","O","O","O","O","NO","O","O","O","O","O","O","O","",""
"NEW CARLISLE","QC","Long terme","Vent","Direction de la vitesse extrême du vent (aaaa/mm/jj hh:mi)","1998/01/14 15:00","2001/02/10 17:00","1996/03/04 05:00","1995/04/05 06:00","1996/05/25 14:00","1994/06/09 15:00","2003/07/28 13:00","1994/08/30 10:00","1995/09/28 10:00","1998/10/02 03:00","1997/11/13 09:00","1996/12/20 12:00",""," "
"NEW CARLISLE","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h)","89,0","96,0","89,0","88,0","76,0","70,0","76,0","74,0","76,0","82,0","93,0","96,0","",""
"NEW CARLISLE","QC","Long terme","Vent","Vitesse extrême des rafales de vent (km/h) (aaaa/mm/jj)","2003/01/21","2001/02/10","2003/03/03","2019/04/04","1996/05/12","2010/06/15","2014/07/05","2007/08/09","1995/09/28","1998/10/02","2018/11/04","1996/12/20",""," "
"NEW CARLISLE","QC","Long terme","Vent","Direction des rafales de vent extrême","O","O","O","O","E","NO","NE","N","NO","O","O","O","",""
"NEW CARLISLE","QC","Long terme","Vent","Direction des rafales de vent extrême (aaaa/mm/jj)","2003/01/21","2001/02/10","2003/03/03","2019/04/04","1996/05/12","2010/06/15","2014/07/05","2007/08/09","1995/09/28","1998/10/02","2018/11/04","1996/12/20",""," "
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 24 °C","0,0","0,0","0,0","0,0","0,0","0,1","0,7","0,3","0,0","0,0","0,0","0,0","1,1","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 18 °C","0,0","0,0","0,0","0,0","0,5","8,5","30,6","24,4","4,1","0,1","0,0","0,0","68,2","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 15 °C","0,0","0,0","0,0","0,0","3,4","30,0","93,3","80,3","19,0","0,6","0,0","0,0","226,5","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 10 °C","0,0","0,0","0,0","0,8","26,0","123,3","241,8","227,0","101,3","12,1","0,8","0,0","733,1","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 5 °C","0,0","0,1","0,7","10,3","111,5","267,8","396,7","382,0","241,7","74,5","10,9","0,2","1496,4","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessus de 0 °C","2,1","2,7","13,4","76,9","258,8","417,8","551,7","537,0","391,7","208,2","65,1","9,5","2535,0","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 0 °C","315,2","270,1","150,9","18,6","0,0","0,0","0,0","0,0","0,0","0,4","37,9","177,9","971,1","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 5 °C","468,1","408,9","293,2","102,0","7,7","0,0","0,0","0,0","0,0","21,7","133,8","323,6","1759,0","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 10 °C","623,1","550,3","447,6","242,5","77,2","5,5","0,1","0,0","9,5","114,3","273,6","478,4","2822,1","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 15 °C","778,1","691,7","602,5","391,7","209,6","62,1","6,5","8,3","77,3","257,8","422,9","633,4","4142,0","D"
"NEW CARLISLE","QC","Normales","Degrés-jours","Degrés-jours Au-dessous de 18 °C","871,1","776,6","695,5","481,7","299,7","130,6","36,8","45,4","152,4","350,3","512,9","726,4","5079,5","D"
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 1 (limite inférieure)","24,0","12,0","34,0","30,3","21,4","13,1","30,5","15,1","24,0","20,8","29,0","48,0","",""
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 1 (limite supérieure)","45,2","51,2","57,7","50,0","62,9","62,2","55,0","52,1","55,4","66,9","76,6","69,7","",""
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 2 (limite supérieure)","75,1","68,9","81,2","60,8","77,3","77,6","74,0","72,1","68,8","94,2","87,5","92,9","",""
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 3 (limite supérieure)","90,9","77,8","95,6","94,5","91,8","97,7","102,0","90,4","96,1","119,5","106,6","116,4","",""
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 4 (limite supérieure)","115,7","93,8","108,0","110,5","111,4","122,2","132,0","106,5","124,1","153,4","128,7","130,5","",""
"NEW CARLISLE","QC","Normales","Quintiles","Quintile 5 (limite supérieure)","161,0","139,0","159,0","164,0","185,9","162,4","174,5","163,3","176,1","218,1","174,3","200,1","",""
"NEW CARLISLE","QC","Normales","Humidex","Jours avec humidex >= 30","0,0","0,0","0,0","0,0","0,15","2,2","7,7","4,9","1,0","0,0","0,0","0,0","16,0","C"
"NEW CARLISLE","QC","Normales","Humidex","Jours avec humidex >= 35","0,0","0,0","0,0","0,0","0,07","0,40","1,6","0,88","0,23","0,0","0,0","0,0","3,2","C"
"NEW CARLISLE","QC","Normales","Humidex","Jours avec humidex >= 40","0,0","0,0","0,0","0,0","0,0","0,04","0,04","0,04","0,0","0,0","0,0","0,0","0,12","C"
"NEW CARLISLE","QC","Normales","Humidex","Indice humidex extrême","10,7","9,1","18,1","24,6","37,3","43,6","41,8","40,3","38,5","28,1","20,4","14,7","",""
"NEW CARLISLE","QC","Normales","Humidex","Indice humidex extrême (aaaa/mm/jj)","2013/01/31","2016/02/25","2012/03/20","2012/04/17","2020/05/28","2003/06/27","2005/07/19","1995/08/01","2010/09/01","2011/10/09","2010/11/05","1998/12/01",""," "
"NEW CARLISLE","QC","Long terme","Humidex","Indice humidex extrême","10,7","9,1","18,1","24,6","37,3","43,6","41,8","40,3","38,5","28,1","20,4","14,7","",""
"NEW CARLISLE","QC","Long terme","Humidex","Indice humidex extrême (aaaa/mm/jj)","2013/01/31","2016/02/25","2012/03/20","2012/04/17","2020/05/28","2003/06/27","2005/07/19","1995/08/01","2010/09/01","2011/10/09","2010/11/05","1998/12/01",""," "
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -20","16,4","14,2","6,3","0,52","0,0","0,0","0,0","0,0","0,0","0,0","0,22","7,6","45,3","C"
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien  < -30","4,6","3,1","0,42","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,56","8,7","C"
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -40","0,16","0,11","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,27","C"
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Jours avec refroidissement éolien < -50","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","C"
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Refroidissement éolien extrême","-41,2","-41,8","-34,8","-26,6","-8,2","-3,3","0,0","0,0","-4,9","-11,7","-23,2","-39,5","",""
"NEW CARLISLE","QC","Normales","Refroidissement éolien","Refroidissement éolien extrême (aaaa/mm/jj)","2004/01/15","2001/02/22","2003/03/03","1995/04/05","2005/05/13","2018/06/04","1994/07/01","1994/08/01","2000/09/29","1996/10/15","1995/11/30","1996/12/31",""," "
"NEW CARLISLE","QC","Long terme","Refroidissement éolien","Refroidissement éolien extrême","-41,2","-41,8","-34,8","-26,6","-8,2","-3,3","0,0","0,0","-4,9","-11,7","-23,2","-39,5","",""
"NEW CARLISLE","QC","Long terme","Refroidissement éolien","Refroidissement éolien extrême (aaaa/mm/jj)","2004/01/15","2001/02/22","2003/03/03","1995/04/05","2005/05/13","2018/06/04","1994/07/01","1994/08/01","2000/09/29","1996/10/15","1995/11/30","1996/12/31",""," "
"NEW CARLISLE","QC","Normales","Humidité","Pression de vapeur moyenne (kPa)","0,3","0,3","0,4","0,5","0,8","1,2","1,6","1,6","1,2","0,8","0,6","0,4","0,8","C"
"NEW CARLISLE","QC","Normales","Humidité","Humidité relative moyenne - 0600HNL (%)","77,1","77,6","77,6","76,8","78,2","80,3","86,2","88,4","88,4","85,8","82,0","80,2","81,6","C"
"NEW CARLISLE","QC","Normales","Humidité","Humidité relative moyenne - 1500HNL (%)","70,1","64,9","63,0","62,3","63,0","64,6","67,0","66,3","66,0","68,0","71,6","73,8","66,7","C"
"NEW CARLISLE","QC","Normales","Pression","Pression moyenne à la station (kPa)","100,5","100,6","100,8","100,8","100,9","100,6","100,6","100,7","101,0","100,8","100,9","100,7","100,7","D"
"NEW CARLISLE","QC","Normales","Pression","Pression moyenne au niveau de la mer (kPa)","101,2","101,2","101,4","101,3","101,4","101,2","101,1","101,3","101,5","101,4","101,4","101,3","101,3","A"
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   27",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   20",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   16",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   14",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   13",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","mai   08",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités dernière température de printemps <= 0 °C, à la date indiquée ou après (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","avr.  30",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (10%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 18",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (25%)"," "," "," "," "," "," "," "," "," "," "," "," ","sept. 28",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (33%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  05",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (50%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  10",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (66%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  12",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (75%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  16",""
"NEW CARLISLE","QC","Long terme","Sans gel","Probabilités première température d'automne <= 0 °C, à la date indiquée ou avant (90%)"," "," "," "," "," "," "," "," "," "," "," "," ","oct.  21",""
